Node_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
155,29,31,30,41,34,41,29,32,35,32,44,36,31,35,35,35,34,39,37,33,32,40,37,38,37,31,33,33,37,37,30,39,33,50,45,73,58,66,59,74,59,92,59,53,46,79,57,54,33,32,36,32,36,38,37,42,44,41,41,30,29,30,17,16,16,16,6,17,18,74,65,70,69,42,77,67,48,53,18,22,12,3,30,28,27,27,26,26,24,30,20,20,16,16,17,16,28,26,24,17,17,17,17,18,18,18,19,18,18,18,13,17,16,10,28,27,24,20,12,22,26,28,15,19,6,5,13,22,20,25,18,19,18,19,20,20,19,1,28,15,3,20,7,25,23,23,2,7,20,12,2,1,2,1,1,0,16,12,19,20,12,26,26,26,18,16,3,22,25,24,26,24,24,23,22,21,22,22,22,22,25,54,21,20,20,21,20,19,50,21,19,21,22,22,23,21,23,66,59,24,18,22,22,11,24,18,9,62,34,34,36,34,36,36,46,52,49,62,61,91,74,56,54,58,59,60,48,47,54,58,59,62,46,59,60,61,63,56,57,69,1,1,1,27,19,24,24,21,19,23
156,18,20,17,26,19,26,17,19,19,17,28,22,16,19,20,20,22,26,25,19,18,25,22,26,22,17,18,20,22,22,18,25,21,34,31,58,42,51,44,58,45,77,44,39,31,64,44,42,25,22,26,24,27,30,29,32,34,32,30,20,21,21,14,14,13,13,14,11,8,59,50,54,53,28,61,51,33,38,7,9,6,13,17,18,16,16,15,14,12,16,10,10,6,8,9,7,15,13,11,12,13,14,15,15,16,18,17,15,14,12,12,5,6,5,13,12,18,8,9,14,11,15,11,14,11,15,15,11,13,13,13,14,15,16,18,17,15,16,19,14,15,20,12,9,9,18,15,18,5,14,14,14,14,15,15,16,0,13,16,9,4,13,16,19,16,15,17,15,14,14,15,14,14,13,13,12,11,12,12,12,13,45,11,11,10,12,12,11,41,13,13,15,15,13,14,16,16,51,43,13,10,11,11,17,13,10,15,49,20,21,21,23,23,23,34,41,35,47,46,75,59,44,43,45,47,47,39,37,42,45,46,51,38,46,47,48,50,42,42,54,17,17,16,15,12,16,11,10,9,12
157,31,33,31,39,31,39,30,33,32,29,38,36,29,30,31,33,35,39,38,32,31,32,31,39,35,30,30,34,35,34,31,38,34,45,44,66,52,62,56,67,58,88,56,52,44,73,57,55,37,35,39,36,40,42,41,45,47,45,43,33,33,34,23,23,22,22,15,21,20,68,63,64,65,41,70,62,46,50,19,22,15,9,21,31,29,29,28,27,25,29,22,22,18,19,20,18,28,26,24,22,23,24,24,24,25,26,26,24,23,22,20,18,9,11,25,25,29,21,17,26,20,28,20,24,8,7,21,23,25,26,23,24,24,26,27,27,25,11,31,22,13,9,14,20,22,28,10,18,18,19,10,11,12,12,12,12,13,0,25,21,10,26,29,31,25,5,15,11,27,26,28,27,27,25,25,24,24,25,25,24,26,58,23,23,22,24,23,23,54,24,24,25,26,25,26,27,28,60,52,26,21,24,24,21,26,21,18,62,34,34,34,36,37,36,48,54,48,59,59,87,69,57,56,58,61,61,52,50,55,58,59,64,50,59,60,61,63,55,54,66,13,13,13,28,23,28,25,23,21,25
158,14,16,17,29,24,31,14,19,26,25,38,23,22,29,28,25,20,26,21,21,21,38,33,23,24,21,24,18,27,29,16,27,18,42,31,67,50,55,49,68,46,80,46,40,34,72,41,38,15,16,19,15,18,20,20,24,26,23,23,14,12,13,2,3,3,4,13,6,9,67,52,61,57,28,70,57,36,41,10,13,11,18,33,13,12,14,13,14,12,18,9,10,10,8,8,10,17,16,15,5,3,2,2,1,1,2,1,1,3,5,5,12,22,14,20,18,7,12,9,7,25,16,6,4,18,22,6,12,5,13,4,3,2,1,2,2,2,20,11,4,16,34,12,21,15,4,19,14,16,7,18,18,17,18,18,19,16,25,0,10,17,15,10,9,1,29,17,31,11,10,12,10,9,9,8,9,9,9,9,10,12,36,10,9,8,8,7,7,31,7,5,5,6,7,8,4,6,60,53,11,7,11,11,9,10,7,10,47,21,20,24,18,21,22,30,35,36,50,49,79,65,39,37,42,43,45,30,30,38,42,44,44,28,43,44,45,47,41,46,56,19,18,18,15,6,8,13,11,9,11
159,10,12,10,21,15,22,9,12,17,15,28,16,13,18,18,16,15,19,17,13,13,28,22,19,17,12,15,13,18,19,10,20,13,33,25,57,40,47,41,58,40,73,39,34,26,63,37,35,16,14,18,15,19,21,20,24,26,24,22,11,12,12,9,9,9,8,16,5,2,57,45,52,50,22,61,49,29,33,2,3,8,18,23,9,8,8,6,6,4,10,1,1,4,4,4,4,9,7,5,6,7,8,10,10,11,12,11,9,7,6,9,4,15,11,10,8,9,2,9,6,15,8,7,7,16,21,13,2,6,6,7,8,8,10,11,10,9,21,10,11,18,28,14,11,5,10,20,19,6,12,18,19,18,19,19,20,9,21,10,0,12,6,7,10,11,24,20,24,5,5,7,6,5,4,4,3,3,3,4,3,5,36,2,2,2,3,3,3,33,5,6,7,7,5,6,8,8,50,43,4,4,2,3,16,4,3,15,42,14,14,16,15,16,16,27,33,30,43,42,72,56,36,35,38,40,41,30,29,35,38,39,43,29,39,40,41,43,36,38,49,21,20,20,7,4,7,4,2,2,4
160,22,23,21,30,23,30,20,23,23,21,32,26,20,23,24,24,26,30,29,23,22,28,25,30,26,21,22,24,26,26,21,29,24,38,34,61,46,54,48,62,49,81,48,43,35,67,48,46,27,25,29,26,30,33,32,35,37,35,34,23,24,24,15,15,14,14,11,12,10,62,54,58,57,32,65,55,37,42,10,12,6,9,19,21,20,19,18,17,15,20,12,13,8,10,11,9,18,16,15,13,14,15,16,16,17,18,18,16,15,13,12,8,5,3,17,16,20,11,9,16,14,19,12,15,7,11,15,14,15,17,14,16,16,17,19,18,17,12,22,14,12,17,9,13,13,19,11,15,9,13,10,11,11,11,12,12,4,10,17,12,0,17,19,21,17,13,14,14,17,16,18,17,17,16,15,14,14,15,15,15,16,48,13,13,13,14,14,13,44,15,15,16,17,16,17,18,18,54,46,16,12,14,14,16,16,12,13,53,24,24,25,26,27,27,38,44,39,51,50,79,63,47,46,49,51,51,42,41,45,49,50,55,41,50,51,52,54,46,46,58,13,13,13,18,13,19,15,13,12,15
161,6,7,4,15,9,16,4,6,11,10,23,10,8,14,13,10,9,13,12,6,7,25,19,13,10,6,9,7,12,14,5,13,8,27,18,52,35,41,35,53,33,67,33,27,20,57,31,29,13,10,14,12,16,18,17,19,21,20,17,8,10,10,14,15,14,14,22,11,9,52,39,46,43,16,55,43,22,27,8,5,14,24,23,6,6,4,3,2,3,3,7,6,10,11,10,10,2,1,3,12,13,13,15,15,16,17,16,14,13,11,16,9,19,16,6,4,10,6,15,8,15,2,14,11,22,27,19,4,10,2,11,12,13,14,15,14,13,27,9,16,25,32,20,10,4,12,26,25,9,18,25,25,24,25,26,26,13,26,15,6,17,0,7,10,15,29,26,26,4,5,4,5,6,6,7,6,6,6,5,5,3,32,6,7,7,7,8,9,29,8,10,10,9,8,8,12,10,45,38,4,10,5,4,22,5,9,21,36,7,8,10,10,10,10,21,27,23,36,36,65,50,30,30,32,34,35,26,24,29,32,33,38,25,33,34,35,37,30,32,43,27,27,26,2,9,8,2,5,8,4
162,4,6,7,18,15,21,4,8,17,16,29,13,14,21,19,16,9,15,11,11,12,32,25,13,14,12,15,8,17,20,5,16,8,32,21,57,40,45,39,58,36,70,36,30,23,63,31,29,8,7,10,7,11,14,13,16,18,16,15,4,5,5,10,11,11,10,21,9,9,57,42,51,47,18,61,47,26,30,9,8,15,24,29,2,1,4,4,5,5,8,7,6,11,10,9,10,8,8,8,9,9,10,11,11,11,12,11,10,9,8,13,11,23,18,12,10,4,9,14,4,21,6,11,8,23,28,16,6,6,5,8,8,9,9,9,8,8,27,3,13,24,36,19,16,10,7,26,23,13,15,25,25,24,25,25,26,16,29,10,7,19,7,0,3,11,32,25,31,3,3,2,2,2,3,4,5,5,4,4,4,4,29,6,6,6,5,6,7,25,5,7,6,4,4,3,6,4,50,44,3,8,5,5,19,3,8,19,37,10,10,14,8,11,12,20,26,26,39,39,69,55,30,28,32,34,35,23,22,29,32,34,36,22,33,34,35,38,31,36,46,26,26,25,5,7,2,6,7,8,4
163,6,8,9,21,18,23,7,11,20,19,33,15,17,24,22,18,11,17,12,14,15,35,28,14,17,15,18,10,20,23,8,19,9,35,23,60,42,47,41,61,37,72,38,31,25,65,32,29,7,7,10,6,10,12,11,16,18,15,14,5,3,4,10,11,11,10,21,10,11,60,43,53,49,20,63,49,28,32,11,11,16,25,32,5,4,7,7,8,8,11,9,9,13,11,10,12,11,11,11,10,9,9,10,10,10,10,9,9,9,9,13,14,25,19,15,13,2,12,15,5,24,10,12,7,24,29,15,9,6,8,8,7,8,8,8,7,7,27,2,12,24,38,19,19,13,5,27,22,16,15,25,26,24,25,26,26,19,31,9,10,21,10,3,0,10,34,25,33,6,5,5,5,4,6,6,7,7,6,6,7,7,28,8,8,8,7,7,8,24,6,7,6,4,5,4,5,3,53,47,6,9,8,8,18,6,9,19,38,13,12,17,9,13,14,21,27,28,41,41,71,57,30,28,33,34,36,22,21,29,33,34,36,20,34,35,36,38,32,38,48,27,26,26,8,8,2,9,9,9,7
164,15,17,17,29,25,31,15,19,27,25,39,24,23,29,28,26,20,26,21,21,22,39,33,24,25,22,24,19,27,29,16,27,18,42,32,67,50,55,49,68,46,81,47,41,34,73,42,39,16,16,19,16,19,20,20,25,27,24,24,14,13,14,2,3,3,4,12,6,9,67,53,61,58,29,71,58,37,41,11,13,11,18,33,13,12,14,14,14,12,18,9,10,11,8,8,10,18,16,16,5,4,2,1,1,1,1,1,2,3,5,5,12,22,14,20,18,8,13,8,7,26,16,6,4,18,22,6,12,6,14,4,3,2,2,2,3,3,19,11,3,16,33,12,21,16,5,19,13,16,6,18,18,16,17,17,18,16,25,1,11,17,15,11,10,0,29,17,31,12,10,12,11,10,10,8,9,10,9,10,11,12,37,10,9,9,9,8,7,32,7,5,5,7,8,8,5,7,60,53,11,7,11,12,9,11,8,9,47,21,20,25,19,22,23,30,36,37,50,50,80,65,40,38,42,43,45,30,30,39,43,44,45,28,44,44,45,48,42,46,57,18,18,17,15,6,9,14,12,9,11
165,34,36,33,40,32,39,32,35,32,30,37,37,30,30,32,34,38,40,41,34,32,30,30,41,37,31,31,36,35,34,33,39,36,44,45,65,51,62,55,65,58,87,57,53,45,71,58,57,40,38,42,39,43,45,44,47,50,48,46,35,36,36,27,27,26,26,19,24,23,66,63,63,65,42,68,62,46,51,22,24,18,14,19,33,32,31,30,29,28,31,25,25,21,22,23,22,30,28,26,25,26,27,28,28,29,30,30,28,27,26,24,20,9,15,27,27,32,23,21,29,19,30,24,28,12,11,26,26,28,29,27,28,28,30,31,30,29,16,34,26,18,4,19,21,24,32,14,23,20,24,15,15,16,16,16,16,15,5,29,24,13,29,32,34,29,0,19,8,30,29,31,30,30,28,28,27,27,27,28,27,29,60,26,26,25,27,27,26,57,28,27,29,30,28,30,30,31,58,50,28,25,26,27,25,29,25,23,63,35,36,35,38,39,38,50,56,49,60,59,86,69,58,58,60,62,62,54,53,57,60,60,67,53,61,62,63,65,57,54,66,17,17,17,30,26,31,27,25,24,28
166,29,31,30,41,34,42,28,32,36,33,45,36,32,36,36,36,34,39,36,33,33,42,39,38,37,32,34,33,38,38,30,40,32,51,45,75,59,67,60,76,60,93,59,54,46,81,57,54,32,32,35,32,35,37,36,41,43,40,40,29,29,30,16,15,15,15,5,16,18,76,65,71,69,42,78,68,49,53,18,22,13,6,33,28,26,27,26,26,24,30,20,20,16,16,17,16,29,27,25,16,16,16,16,16,16,17,18,16,17,17,12,18,18,12,28,27,23,20,11,21,28,28,14,18,8,8,11,22,20,25,18,18,17,18,19,19,18,4,27,13,2,23,7,26,24,21,5,5,21,10,5,4,3,3,3,3,17,15,17,20,14,26,25,25,17,19,0,25,25,23,26,24,23,22,21,21,22,22,22,22,24,53,21,20,20,21,20,19,48,20,19,20,21,21,22,20,22,68,60,23,18,22,22,9,23,18,7,62,34,34,36,33,36,36,46,52,50,63,62,92,76,55,54,57,59,60,47,46,54,58,59,61,45,59,59,61,63,56,58,69,2,2,2,27,18,24,24,22,19,23
167,32,33,30,35,28,34,30,32,27,25,30,33,26,24,26,29,35,37,38,30,28,22,23,38,33,27,27,33,30,29,31,35,34,37,40,57,44,55,49,57,53,80,51,47,40,63,54,53,39,36,40,38,42,44,43,45,48,46,44,34,35,35,29,29,28,28,24,25,23,59,57,56,58,38,60,54,41,45,22,23,20,19,12,32,31,30,28,27,26,28,25,25,21,23,24,22,27,25,24,27,28,29,30,30,31,32,32,30,28,27,26,20,9,17,23,24,33,22,23,29,14,28,26,29,17,18,29,25,28,27,28,29,30,31,32,32,30,22,34,29,24,9,23,17,22,33,21,28,18,27,21,21,22,22,22,22,15,11,31,24,14,26,31,33,31,8,25,0,28,28,29,29,29,28,28,27,26,27,27,26,27,58,25,26,25,26,27,26,55,28,28,30,30,28,29,31,31,51,43,27,25,25,25,29,28,25,27,58,32,33,31,36,36,35,46,52,44,54,53,79,61,55,55,56,58,57,52,51,53,55,56,63,52,56,57,58,60,52,48,60,23,24,23,28,27,31,25,24,24,27
168,5,7,6,18,13,20,4,8,15,14,28,12,12,18,17,14,10,15,12,10,10,29,23,14,13,11,13,8,16,18,5,16,8,31,21,56,39,44,38,57,35,70,36,30,23,61,32,30,11,8,12,9,13,16,15,18,20,18,16,6,7,7,11,11,11,10,20,8,7,56,42,50,46,18,59,46,25,30,8,5,13,23,26,4,2,3,2,3,2,7,5,5,9,9,8,9,6,6,6,9,9,10,11,11,12,13,12,10,9,8,13,9,20,16,10,8,6,7,13,4,18,5,11,8,22,27,16,4,6,2,8,8,9,10,10,9,9,26,5,13,23,34,18,13,7,8,25,22,11,15,23,24,23,24,24,25,14,27,11,5,17,4,3,6,12,30,25,28,0,1,1,1,2,2,3,3,3,3,2,2,1,31,4,4,5,4,5,6,27,5,6,6,5,4,3,8,5,49,42,1,7,3,3,19,1,7,18,37,10,9,13,9,11,12,21,28,26,39,39,68,54,31,30,33,35,36,25,24,29,33,34,38,24,34,35,36,38,32,35,46,25,25,24,3,6,4,4,4,6,2
169,6,8,7,19,14,21,5,9,16,15,29,14,13,19,18,15,11,16,13,11,12,30,24,15,15,12,14,9,17,19,7,17,9,32,22,57,40,45,39,58,37,71,37,31,24,63,33,31,11,9,13,10,14,16,15,19,21,19,17,7,7,7,9,10,10,9,19,7,6,57,43,51,48,19,60,47,26,31,7,5,12,22,27,5,3,4,3,4,3,8,4,4,8,8,7,8,7,7,6,8,8,9,10,10,11,11,10,9,8,7,11,9,20,15,11,9,5,6,12,3,19,6,10,6,21,26,14,4,4,3,7,7,8,9,9,8,8,24,6,12,22,33,17,14,7,7,24,21,10,14,22,23,21,23,23,24,14,26,10,5,16,5,3,5,10,29,23,28,1,0,2,1,1,1,2,2,2,2,1,2,2,32,3,3,4,3,3,4,28,4,5,5,4,3,2,6,4,50,43,1,6,3,3,18,1,5,17,39,11,11,15,10,13,13,22,29,27,40,40,70,55,32,31,34,36,37,26,24,31,34,36,39,24,35,36,37,40,33,36,47,24,24,23,5,5,3,4,4,5,2
170,3,5,5,17,13,19,3,7,15,14,27,11,12,18,17,14,8,14,11,9,10,29,23,13,12,10,13,7,15,17,4,15,7,30,20,55,38,43,37,56,34,69,34,28,22,61,31,28,10,7,11,8,12,15,14,17,19,17,15,5,6,6,12,12,12,11,21,10,9,55,40,49,46,17,59,45,24,29,9,6,14,24,27,2,1,2,1,3,3,6,6,6,11,10,9,10,6,6,6,10,10,11,12,12,13,13,12,11,10,9,14,10,22,17,10,8,6,8,15,5,19,4,12,9,23,28,17,5,7,3,9,9,10,11,11,10,10,27,5,14,24,35,19,14,8,9,26,24,12,16,25,25,24,25,25,26,15,28,12,7,18,4,2,5,12,31,26,29,1,2,0,2,3,3,4,5,4,4,3,4,2,29,5,6,6,5,6,7,26,6,8,7,6,5,4,8,6,48,42,2,8,4,4,20,2,8,20,36,9,8,13,8,10,11,20,26,25,38,38,67,53,30,28,32,33,34,24,22,28,32,33,36,22,33,34,35,37,30,34,45,27,26,26,3,8,4,4,5,7,3
171,5,7,6,18,14,20,4,9,16,15,28,13,13,19,18,15,10,16,12,10,11,30,24,14,14,11,14,9,17,19,6,16,8,32,21,56,39,45,39,58,36,70,36,30,23,62,32,30,10,8,12,9,13,16,14,18,20,18,16,6,6,7,10,11,10,10,20,8,7,57,42,51,47,18,60,47,26,31,8,6,13,23,27,4,2,3,3,4,3,8,5,5,9,9,8,9,7,7,6,9,9,9,11,10,11,12,11,10,8,7,12,10,21,16,11,9,5,7,13,4,19,6,10,7,22,26,15,4,5,3,7,8,9,9,10,9,8,25,5,12,23,34,18,14,8,7,25,22,11,15,23,24,22,23,24,24,14,27,10,6,17,5,2,5,11,30,24,29,1,1,2,0,1,2,3,3,3,3,2,3,2,31,4,4,5,4,4,5,27,4,6,6,4,3,2,7,4,49,43,2,7,3,3,18,1,6,18,38,10,10,14,9,12,12,22,28,26,40,39,69,55,31,30,33,35,36,25,23,30,33,35,38,23,34,35,36,39,32,36,46,25,25,24,4,6,3,4,5,6,2
172,6,8,8,20,15,22,6,10,17,16,30,14,14,20,19,16,11,17,13,12,12,31,25,15,15,13,15,10,18,20,7,18,9,33,22,58,41,46,40,59,37,71,37,31,25,63,33,31,10,9,12,9,13,16,15,19,21,19,17,6,7,7,9,10,9,9,19,7,7,58,43,52,48,19,61,48,27,32,7,6,12,22,28,4,3,5,4,5,4,9,5,4,9,8,7,8,8,8,7,8,8,8,9,9,10,11,10,9,7,6,11,9,21,15,12,10,4,7,12,2,20,7,9,6,21,26,14,5,4,4,6,6,7,8,8,7,7,25,5,11,22,34,17,15,8,6,24,21,11,14,23,23,22,23,23,24,14,27,9,5,17,6,2,4,10,30,23,29,2,1,3,1,0,1,2,3,3,2,2,3,3,31,4,4,4,3,3,4,27,3,5,4,3,2,1,6,3,51,44,2,6,4,4,17,2,6,17,39,12,11,15,10,13,13,22,29,28,41,41,70,56,32,31,34,36,37,25,24,31,34,36,38,24,35,36,37,40,33,37,47,24,24,23,5,5,2,5,5,5,3
173,7,9,8,20,15,22,6,10,17,16,29,14,13,20,19,16,12,17,14,12,12,30,24,16,16,12,15,10,18,20,7,18,10,33,23,58,40,46,40,59,38,72,38,32,25,63,34,32,12,10,14,11,15,17,16,20,22,20,18,7,8,8,8,9,9,8,18,6,6,58,44,52,49,20,61,48,27,32,6,5,11,21,27,5,4,5,4,5,3,9,4,3,8,7,6,7,8,7,7,7,7,8,9,9,10,11,10,8,7,6,11,8,20,14,11,9,5,6,11,2,19,7,9,6,20,25,13,3,4,4,6,6,7,8,9,8,7,24,6,11,21,33,16,14,7,7,23,20,10,13,22,22,21,22,22,23,13,25,9,4,16,6,3,6,10,28,22,28,2,1,3,2,1,0,1,1,2,1,1,2,3,32,2,2,3,2,3,4,28,3,4,4,3,2,2,6,4,50,44,1,5,2,3,17,1,5,16,40,12,11,15,11,14,14,23,30,28,41,41,71,56,33,32,35,37,38,26,25,32,35,37,39,25,36,37,38,41,34,37,48,23,23,22,6,4,3,4,4,4,2
174,8,10,9,21,16,23,7,11,18,17,30,16,14,21,20,17,13,18,15,13,14,31,25,17,17,13,16,11,19,21,9,19,11,34,24,59,42,47,41,60,39,73,39,33,26,64,35,33,12,11,14,11,15,17,16,20,23,20,19,8,8,9,7,8,8,7,17,5,5,59,45,53,50,21,62,49,28,33,6,6,10,20,27,6,5,6,5,6,4,10,3,3,7,6,5,7,9,8,7,6,6,7,8,8,9,9,9,7,6,5,9,8,19,14,12,10,5,6,10,1,19,8,8,4,19,24,12,4,3,5,5,5,6,7,8,7,6,23,6,10,20,32,15,14,8,6,22,19,10,12,21,21,20,21,21,22,13,25,8,4,15,7,4,6,8,28,21,28,3,2,4,3,2,1,0,1,2,1,2,2,4,33,3,2,2,1,2,2,29,1,3,3,2,1,2,5,4,52,45,3,4,3,3,16,2,4,15,41,13,13,17,12,15,15,24,30,29,42,42,72,57,34,32,36,38,39,27,26,33,36,38,40,25,37,38,39,42,35,38,49,22,22,21,7,3,3,5,4,4,3
175,8,10,9,21,16,23,7,11,17,16,29,15,14,20,19,17,13,18,15,13,13,30,24,17,16,13,15,11,18,20,9,19,11,33,24,58,41,47,41,59,39,73,39,33,26,64,35,33,13,11,15,12,16,18,17,21,23,21,19,9,9,9,8,8,8,7,17,5,4,58,45,53,50,21,62,49,28,33,5,5,10,20,26,7,5,6,5,6,3,10,2,2,6,6,4,6,9,7,7,6,6,7,8,8,9,10,9,8,6,5,9,7,18,13,11,9,6,5,10,2,18,7,8,5,19,23,13,3,3,5,5,6,7,8,8,7,7,22,7,10,20,31,15,13,7,7,22,19,9,12,20,21,19,20,21,21,12,24,9,3,14,6,5,7,9,27,21,27,3,2,5,3,3,1,1,0,1,0,1,1,3,34,2,1,2,1,1,2,30,2,4,4,4,2,3,6,5,51,44,2,4,2,2,16,2,3,15,41,13,13,16,12,15,15,25,31,29,42,42,72,57,34,33,36,38,39,28,26,33,36,38,41,26,37,38,39,42,35,38,49,22,22,21,6,3,4,5,3,3,2
176,8,10,8,20,15,22,7,11,17,15,29,15,13,19,18,16,13,18,15,12,12,29,23,17,16,12,14,11,18,19,8,18,11,33,23,57,40,46,40,58,38,72,38,32,25,63,35,33,13,11,15,12,16,19,17,21,23,21,19,9,9,10,8,9,9,8,17,6,4,57,44,52,49,20,61,48,28,32,5,4,10,20,25,7,5,6,5,5,3,9,2,2,6,6,5,6,8,7,6,7,7,8,9,9,10,11,10,9,7,6,10,7,18,13,10,8,7,4,10,3,17,7,8,6,19,24,13,2,4,4,6,7,8,9,9,8,8,22,8,11,20,31,15,12,6,8,22,20,9,12,20,21,20,21,21,22,11,24,9,3,14,6,5,7,10,27,22,26,3,2,4,3,3,2,2,1,0,1,1,1,3,34,1,1,2,1,2,3,30,3,5,5,4,3,3,7,5,50,43,2,4,1,2,16,2,4,16,40,12,12,15,12,14,15,24,31,29,42,41,71,56,34,33,36,38,39,28,27,33,36,37,41,26,37,38,39,42,35,37,48,22,22,21,6,4,5,4,2,3,1
177,7,9,9,20,15,22,7,11,17,16,29,15,13,20,19,16,13,18,15,12,13,30,24,17,16,13,15,11,18,20,8,19,11,33,23,58,41,47,40,59,38,72,38,32,25,63,35,32,12,11,15,12,15,18,17,21,23,21,19,8,9,9,8,9,8,8,17,6,5,58,44,52,49,21,61,48,28,33,5,5,10,20,26,6,5,6,5,5,3,9,3,2,7,6,5,6,8,7,6,6,7,7,9,9,10,10,10,8,7,5,10,7,19,13,11,9,6,5,10,3,18,7,8,5,19,24,13,3,3,4,5,6,7,8,9,8,7,23,7,10,20,32,15,13,7,7,22,20,9,12,21,21,20,21,21,22,12,25,9,3,15,6,4,6,9,27,22,27,3,2,4,3,2,1,1,0,1,0,1,1,3,33,2,2,2,1,2,3,29,2,4,4,4,2,3,6,5,51,44,2,4,2,2,16,2,4,16,40,13,12,16,12,14,15,24,30,29,42,41,71,56,34,32,36,38,39,27,26,32,36,37,40,26,37,38,39,41,35,38,48,23,22,22,6,4,4,4,3,3,2
178,7,9,8,20,15,21,6,10,17,15,29,14,13,19,18,16,12,17,14,11,12,30,24,16,15,12,14,10,17,19,7,18,10,32,23,57,40,46,40,58,38,72,38,32,25,63,34,32,12,10,14,11,15,18,16,20,22,20,19,8,8,9,9,10,9,8,18,6,5,57,44,52,48,20,61,48,27,32,6,4,11,21,26,6,4,5,4,4,2,9,3,3,7,7,6,7,8,7,6,7,7,8,9,9,10,11,10,9,7,6,11,7,19,14,10,8,6,5,11,3,18,6,9,6,19,24,14,3,4,4,6,7,8,9,9,8,8,23,7,11,21,32,16,13,7,7,23,20,9,13,21,22,20,21,22,22,12,25,9,4,15,5,4,6,10,28,22,27,2,1,3,2,2,1,2,1,1,1,0,1,2,33,2,2,3,2,3,3,29,3,5,5,4,2,3,6,5,50,43,1,5,2,2,17,1,4,16,40,12,11,15,11,14,14,24,30,28,41,41,70,56,33,32,35,37,38,27,26,32,35,37,40,25,36,37,38,41,34,37,48,23,23,22,5,4,4,4,3,4,1
179,7,9,8,19,14,21,6,10,16,15,28,14,12,19,18,15,12,17,14,11,12,29,23,16,15,11,14,10,17,19,8,18,10,32,23,57,40,46,39,58,38,71,37,32,25,62,34,32,13,11,15,12,16,18,17,21,23,21,19,8,9,9,9,10,9,9,18,6,5,57,44,51,48,20,60,47,27,32,5,4,10,21,25,6,5,5,4,4,2,8,3,2,7,6,5,6,7,6,5,7,8,8,10,10,11,12,11,9,8,6,11,7,18,13,10,8,7,4,11,4,17,6,9,7,19,24,14,2,5,3,6,7,8,9,10,9,8,23,7,11,21,31,16,12,6,8,23,20,9,13,21,22,20,21,22,22,12,24,10,3,15,5,4,7,11,27,22,26,2,2,4,3,3,2,2,1,1,1,1,0,2,33,1,2,3,2,3,4,30,4,5,6,5,3,3,7,6,50,43,1,5,1,1,17,1,4,16,40,12,11,15,12,14,14,24,30,28,41,41,70,55,33,32,35,37,38,27,26,32,35,37,40,26,37,37,38,41,34,37,48,23,23,22,5,5,5,3,2,4,1
180,5,7,6,17,13,19,4,8,14,13,27,12,11,18,16,13,10,15,12,9,10,28,22,14,13,10,12,8,15,17,5,16,8,30,21,55,38,44,37,56,35,69,35,29,22,61,32,30,12,9,13,10,14,17,15,19,21,19,17,7,8,8,11,12,11,11,20,8,7,55,41,49,46,18,59,46,25,30,7,4,13,23,25,4,3,3,2,2,1,6,5,4,9,9,8,8,6,5,5,9,10,10,12,12,12,13,12,11,9,8,13,9,20,15,9,7,7,6,13,5,17,4,11,8,21,26,16,3,6,2,8,9,10,11,11,10,10,25,6,13,23,33,18,12,6,9,25,23,10,15,23,24,22,23,24,25,13,26,12,5,16,3,4,7,12,29,24,27,1,2,2,2,3,3,4,3,3,3,2,2,0,31,3,4,5,4,5,6,28,5,7,7,6,5,4,8,6,48,41,1,7,3,2,19,1,6,19,38,10,9,13,10,12,12,22,28,26,39,38,68,53,31,30,33,35,36,26,24,30,33,35,38,24,34,35,36,39,32,35,45,25,25,24,3,7,5,3,4,6,1
